Adidas,NOUN,Positive,2.807977189116741
kiva,ADJ,Positive,2.522793506015191
kivasti,ADV,Positive,3.93508910702008
kivuton,ADJ,Positive,2.807977189116741
kivuttomasti,ADV,Positive,2.498649131009012
klassikko,NOUN,Positive,3.604443795031609
klassinen,ADJ,Positive,2.6475125169234945
klik,INTJ,Positive,2.0194812943104528
kodikas,ADJ,Positive,3.689332692618122
kohde,NOUN,Positive,2.7888683661690363
kohta,NOUN,Positive,2.6178331722587878
kohteliaasti,ADV,Positive,2.2604893938142476
kohtuu,NOUN,Positive,3.4789129129477496
kohtuuhinta,NOUN,Positive,4.863830423850258
kohtuuhintainen,ADJ,Positive,3.4426927250349966
kohtuullinen,ADJ,Positive,2.8599514642305186
kohtuuton,ADJ,Negative,-2.1769159184930507
koira,NOUN,Positive,2.3929396898378967
kokeilla,VERB,Positive,2.383584524786194
kokeilu,NOUN,Positive,3.232475017644651
kokemus,NOUN,Positive,2.0707318944764346
kokki,NOUN,Positive,2.5600496756731554
kokolattiamatto,NOUN,Positive,2.9523670984519157
kokonainen,ADJ,Positive,2.2825157001442467
kokonaisuus,NOUN,Positive,2.741379440387717
kokous,NOUN,Positive,2.5296760266296365
kokoustila,NOUN,Positive,2.2604893938142476
kolikko,NOUN,Positive,2.7299746771154676
kolkko,ADJ,Positive,2.4669402712816737
kollega,NOUN,Positive,2.9523670984519157
kolminkertainen,ADJ,Negative,-3.024912825048001
komea,ADJ,Positive,2.2230146883955846
konditoria,NOUN,Positive,3.5142459860600304
kone,NOUN,Positive,2.2201996727885307
konsepti,NOUN,Positive,3.184540540580949
konvehti,NOUN,Positive,2.7299746771154676
korkeahko,ADJ,Positive,3.689332692618122
korkealaatuinen,ADJ,Positive,2.0194812943104528
korkealuokkainen,ADJ,Positive,2.0194812943104528
korkeatasoinen,ADJ,Positive,2.9523670984519157
korkeus,NOUN,Positive,2.5142459860600304
korte,NOUN,Negative,-2.024912825048001
kortteli,NOUN,Positive,2.2604893938142476
korvapuusti,NOUN,Positive,5.099208486781187
kosmetiikka,NOUN,Positive,3.5142459860600304
koti,NOUN,Positive,3.194255695414161
kotiin,ADV,Positive,2.1450121763943115
kotimainen,ADJ,Positive,3.1043701918969657
kotiovi,NOUN,Positive,4.3343974918424415
kotipiha,NOUN,Positive,2.9523670984519157
kotka,NOUN,Negative,-2.2473052463844487
kreikka,NOUN,Positive,2.3674045977307596
kruuna,NOUN,Positive,3.2039058654478803
krypto,NOUN,Positive,2.6475125169234945
kudottu,ADJ,Positive,2.4669402712816737
kuihtua,VERB,Negative,-5.527413165577184
kuittaus,NOUN,Positive,2.1450121763943115
kuja,NOUN,Negative,-2.1769159184930507
kukkalaite,NOUN,Positive,4.93508910702008
kukkalähetys,NOUN,Positive,2.1980395400334496
kukkanen,NOUN,Positive,3.7952661373671868
kukkaro,NOUN,Positive,2.8819777705605176
kukkatervehdys,NOUN,Positive,5.47891291294775
kukkavihko,NOUN,Positive,2.0194812943104528
kukkia,VERB,Positive,2.496234578075712
kulahtaa,VERB,Positive,2.3674045977307596
kuljetusyritys,NOUN,Negative,-2.314419442242986
kulmahuone,NOUN,Positive,2.0194812943104528
kuluttaja,NOUN,Negative,-4.247305246384449
kuluttajansuoja,NOUN,Negative,-4.247305246384449
kumarrus,NOUN,Positive,2.6475125169234945
kummitäti,NOUN,Positive,2.2604893938142476
kumppari,NOUN,Positive,2.2604893938142476
kunnioittaa,VERB,Positive,2.0194812943104528
kunnossa,ADV,Positive,2.0701073673804204
kunnostaa,VERB,Positive,2.3674045977307596
kuntosali,NOUN,Positive,5.099208486781187
kuohuviini,NOUN,Positive,2.5600496756731554
kuopia,VERB,Positive,2.4669402712816737
kuosi,NOUN,Positive,3.604443795031609
kupee,NOUN,Positive,2.1450121763943115
kurja,ADJ,Negative,-2.024912825048001
kurkku,NOUN,Positive,2.1450121763943115
kurssi,NOUN,Positive,2.807977189116741
kusee,VERB,Negative,-2.1769159184930507
kusettaa,VERB,Negative,-2.4399503243268446
kustannus,NOUN,Negative,-2.024912825048001
kuten,ADV,Positive,2.72672169932038
kuti,NOUN,Positive,2.3674045977307596
kuukausittain,ADV,Negative,-2.4399503243268446
kuulu,ADJ,Negative,-2.598379686931328
kuuluisa,ADJ,Positive,2.7299746771154676
kuulutus,NOUN,Positive,2.8819777705605176
kuuma,ADJ,Positive,3.969440611810857
kuvailla,VERB,Positive,2.1043701918969657
kuvailu,NOUN,Positive,2.1450121763943115
kuvastaa,VERB,Negative,-2.761878419214207
kuvata,VERB,Positive,2.0339808640055677
kuvaus,NOUN,Positive,2.2604893938142476
kylmä,ADJ,Positive,3.4508206059183966
kylppäri,NOUN,Positive,2.5600496756731554
kylpyamme,NOUN,Positive,3.604443795031609
kylpyhuone,NOUN,Positive,4.93508910702008
kylpylä,NOUN,Positive,7.344684521230676
kylpylähotelli,NOUN,Positive,3.769503041302105
kylpytakki,NOUN,Positive,3.1450121763943115
kyseenalainen,ADJ,Negative,-4.024912825048001
känny,NOUN,Positive,2.2970152698393616
kärki,NOUN,Positive,2.0194812943104528
kärry,NOUN,Positive,2.7299746771154676
kärsivällinen,ADJ,Positive,2.083611631730168
käsimatkatavara,NOUN,Positive,2.3674045977307596
käsittelyaika,NOUN,Positive,3.2039058654478803
käsittelymaksu,NOUN,Negative,-2.1769159184930507
käsityö,NOUN,Positive,2.083611631730168
käskeä,VERB,Negative,-2.30244680057691
käteinen,ADJ,Positive,2.2970152698393616
kätevä,ADJ,Positive,4.6628604812569305
kätevästi,ADV,Positive,5.694475995894082
kävellä,VERB,Positive,2.352607595802679
kävely,NOUN,Positive,2.807977189116741
kävelylenkki,NOUN,Positive,2.0194812943104528
kävelymatka,NOUN,Positive,4.232475017644651
käyttäjäystävällinen,ADJ,Positive,3.5600496756731554
käyttää,VERB,Positive,2.0194812943104528
käyttökelvoton,ADJ,Negative,-2.4399503243268446
käyttöohje,NOUN,Positive,2.3149371778366237
käytännöllinen,ADJ,Positive,2.8819777705605176
käänne,NOUN,Positive,2.0194812943104528
kääntyä,VERB,Positive,2.1450121763943115
laadukas,ADJ,Positive,5.124675538468527
laadukkaasti,ADV,Positive,2.7299746771154676
laaduton,ADJ,Negative,-4.024912825048001
laaja,ADJ,Positive,5.692420874405692
laajasti,ADV,Positive,2.7299746771154676
laajentaa,VERB,Positive,3.917601680291239
laari,NOUN,Positive,2.1450121763943115
laatia,VERB,Positive,2.6475125169234945
laatumerkki,NOUN,Positive,2.3674045977307596
laatutavara,NOUN,Positive,4.05190277200283
laatutuote,NOUN,Positive,4.863830423850258
lahti,NOUN,Positive,3.5600496756731554
lain,ADV,Negative,-2.6623427456632927
lainahakemus,NOUN,Positive,2.498649131009012
laita,NOUN,Positive,3.2604893938142476
laittaa,VERB,Negative,-3.2473052463844487
laitteisto,NOUN,Positive,2.7299746771154676
lakana,NOUN,Positive,2.5600496756731554
lakastua,VERB,Negative,-2.1769159184930507
lappi,NOUN,Positive,2.4180306708007273
lapsiperhe,NOUN,Positive,3.863830423850258
lapsiystävällinen,ADJ,Positive,2.2604893938142476
laskelma,NOUN,Negative,-3.024912825048001
lasketella,VERB,Positive,2.4669402712816737
laskeutua,VERB,Positive,2.917601680291239
lastenlapsi,NOUN,Positive,2.807977189116741
lauta,NOUN,Positive,3.2039058654478803
lavuaari,NOUN,Positive,2.3674045977307596
lei,NOUN,Positive,3.083611631730168
leikkele,NOUN,Positive,2.1450121763943115
leikkipaikka,NOUN,Positive,2.8819777705605176
leipoa,VERB,Positive,2.604443795031609
leipomo,NOUN,Positive,3.4180306708007273
leipä,NOUN,Positive,5.658081758633682
leivo,NOUN,Positive,2.1450121763943115
leivonnainen,NOUN,Positive,6.543043250367465
leivos,NOUN,Positive,5.114638527350793
lemmikki,NOUN,Positive,2.9523670984519157
lempi,NOUN,Positive,2.8819777705605176
lemppari,NOUN,Positive,2.4669402712816737
lentoasema,NOUN,Positive,2.2604893938142476
lentoemo,NOUN,Positive,2.4669402712816737
lentoemäntä,NOUN,Positive,4.418030670800728
lentokone,NOUN,Positive,3.4426927250349966
lentomatka,NOUN,Positive,2.0380969724777995
lentoyhteys,NOUN,Positive,2.4669402712816737
lentäjä,NOUN,Positive,2.5600496756731554
lentäminen,NOUN,Positive,2.4669402712816737
lentävä,ADJ,Positive,2.1450121763943115
lentää,VERB,Positive,2.887976511181961
leppoisa,ADJ,Positive,3.3149371778366237
levitellä,VERB,Negative,-2.1769159184930507
levittää,VERB,Positive,2.1450121763943115
liene,ADV,Positive,2.2604893938142476
liha,NOUN,Positive,2.3674045977307596
liikenne,NOUN,Positive,2.2970152698393616
liikuttua,VERB,Positive,2.8819777705605176
liisteri,NOUN,Positive,3.1146385273507926
lila,ADJ,Negative,-3.2473052463844487
linna,NOUN,Positive,2.4669402712816737
linnoittua,VERB,Positive,2.0194812943104528
lisuke,NOUN,Positive,2.8819777705605176
lisäpiste,NOUN,Positive,2.1450121763943115
lisättävä,ADJ,Positive,2.1043701918969657
lisävaruste,NOUN,Positive,2.7299746771154676
litra,NOUN,Negative,-2.8549878236056885
liukumäki,NOUN,Positive,2.6475125169234945
lohi,NOUN,Positive,3.2039058654478803
lohikeitto,NOUN,Positive,2.3674045977307596
loistaa,VERB,Positive,5.8481693469133225
loistava,ADJ,Positive,2.0194812943104528
loisto,NOUN,Positive,4.881977770560518
loka,NOUN,Negative,-2.1769159184930507
loma,NOUN,Positive,2.699113713410707
lomailu,NOUN,Positive,2.0194812943104528
lomakohde,NOUN,Positive,2.9523670984519157
lompakko,NOUN,Positive,2.2121263722528486
looginen,ADJ,Positive,3.232475017644651
loppu,ADJ,Negative,-2.761878419214207
lounas,NOUN,Positive,5.496687614675726
lounasaika,NOUN,Positive,2.0194812943104528
luksus,NOUN,Positive,4.019481294310452
lukumäärä,NOUN,Positive,2.2604893938142476
lukuunottamatta,ADP,Positive,3.1146385273507926
luokaton,ADJ,Negative,-3.942450664856028
luomiväri,NOUN,Positive,2.0194812943104528
luonnossa,NOUN,Positive,3.8819777705605176
luonto,NOUN,Positive,2.3674045977307596
luotettava,ADJ,Positive,5.950714715908563
luotettavasti,ADV,Positive,4.099208486781187
luotettavuus,NOUN,Positive,2.8819777705605176
lupailla,VERB,Negative,-2.4399503243268446
luvaton,ADJ,Negative,-2.4399503243268446
luvattu,ADJ,Positive,2.0194812943104528
lyhyellä,ADV,Positive,2.4080465822281054
läheisyydessä,ADV,Positive,3.2039058654478803
lähellä,ADV,Positive,2.2840762141318636
läheltä,ADV,Positive,3.4180306708007273
lähettää,VERB,Negative,-2.609875325769157
lähetyslista,NOUN,Negative,-2.0773802449421366
lähistö,NOUN,Positive,2.9523670984519157
lähtöportti,NOUN,Positive,2.5600496756731554
lähtöselvitys,NOUN,Positive,2.604443795031609
lämmin,ADJ,Positive,5.47891291294775
lämminhenkinen,ADJ,Positive,2.8819777705605176
lämpimästi,ADV,Positive,7.039829939702255
lämpötila,NOUN,Positive,2.1450121763943115
löyly,NOUN,Positive,2.2604893938142476
löysä,ADJ,Positive,2.9207970194510455
löytyä,VERB,Positive,2.1024953442765284
löytäminen,NOUN,Positive,2.2604893938142476
löytää,VERB,Positive,2.452951933002571
löytö,NOUN,Positive,3.232475017644651
maailma,NOUN,Positive,2.2604893938142476
maaseutu,NOUN,Positive,2.9523670984519157
maattaa,VERB,Negative,-2.2473052463844487
madeira,NOUN,Positive,2.4669402712816737
mahtaa,AUX,Positive,3.7752680641218674
mahtava,ADJ,Positive,2.1450121763943115
maija,NOUN,Positive,2.083611631730168
mainio,ADJ,Positive,5.678990748396663
mainiosti,ADV,Positive,4.260489393814248
maisema,NOUN,Positive,5.93508910702008
maistaa,VERB,Positive,3.9523670984519157
maistua,VERB,Positive,4.56754421222008
maito,NOUN,Positive,3.5600496756731554
maittaa,VERB,Positive,4.826836216368057
majoittua,VERB,Positive,4.514245986060031
makea,ADJ,Positive,5.2465502028563735
makkara,NOUN,Positive,4.341409389197815
makoisa,ADJ,Positive,2.4669402712816737
maksaa,VERB,Negative,-2.9253771514970865
maksattaa,VERB,Negative,-2.024912825048001
maksettu,ADJ,Negative,-2.2473052463844487
maksuehto,NOUN,Positive,2.2604893938142476
makuinen,ADJ,Positive,2.8577302243138405
makuuhuone,NOUN,Positive,3.4180306708007273
mallikas,ADJ,Positive,2.807977189116741
mallikkaasti,ADV,Positive,4.749874234553173
mallisto,NOUN,Positive,2.083611631730168
mansikka,NOUN,Positive,2.0194812943104528
matala,ADJ,Positive,2.0194812943104528
materiaali,NOUN,Positive,2.2970152698393616
matkaaja,NOUN,Positive,2.6475125169234945
matkailu,NOUN,Positive,3.2039058654478803
matkakohde,NOUN,Positive,3.604443795031609
matkanteko,NOUN,Positive,2.5600496756731554
matkustaa,VERB,Positive,2.4752795721944034
matkustaja,NOUN,Positive,2.5600496756731554
matkustamo,NOUN,Positive,4.05190277200283
matta,ADJ,Negative,-2.314419442242986
maukas,ADJ,Positive,6.174759519788363
mauton,ADJ,Positive,2.9523670984519157
mehu,NOUN,Positive,3.769503041302105
meikki,NOUN,Positive,2.4345187935892962
meikkivoide,NOUN,Positive,2.2604893938142476
meluisa,ADJ,Positive,2.2604893938142476
mennä,VERB,Negative,-2.1769159184930507
menomatka,NOUN,Positive,2.807977189116741
menu,NOUN,Positive,3.2039058654478803
merenranta,NOUN,Positive,2.1450121763943115
merkkituote,NOUN,Positive,2.2039058654478803
mesta,NOUN,Positive,2.8819777705605176
metro,NOUN,Positive,2.9523670984519157
miehistö,NOUN,Positive,2.807977189116741
mieleenpainuva,ADJ,Positive,2.2604893938142476
mieleinen,ADJ,Positive,2.917601680291239
mielenkiintoinen,ADJ,Positive,2.7952661373671868
mieletön,ADJ,Positive,3.58241748870161
mieli,NOUN,Positive,2.0731192579125257
mielipaha,NOUN,Negative,-3.2473052463844487
mielipidekysely,NOUN,Negative,-3.609875325769157
miellyttävä,ADJ,Positive,5.0940282476755065
miellyttävästi,ADV,Positive,2.2604893938142476
mieluinen,ADJ,Positive,4.067844315871851
mieluisa,ADJ,Positive,4.232475017644651
mihinkään,ADV,Negative,-4.024912825048001
miinus,NOUN,Positive,3.3710802558741575
miinuspuoli,NOUN,Positive,2.5600496756731554
miinustaa,VERB,Positive,2.807977189116741
mikkeli,NOUN,Positive,2.1450121763943115
mikään,PRON,Negative,-3.4399503243268446
miljöö,NOUN,Positive,5.93508910702008
minibaari,NOUN,Positive,2.4669402712816737
mitoittua,VERB,Positive,2.0194812943104528
mitätöidä,VERB,Negative,-2.4399503243268446
moderni,ADJ,Positive,3.8577302243138405
moite,NOUN,Positive,4.881977770560518
moitittava,ADJ,Positive,5.654567274457445
moitteeton,ADJ,Positive,3.5989686649654575
moitteettomasti,ADV,Positive,3.949722377196352
moittia,VERB,Positive,4.582417488701609
monenlainen,ADJ,Positive,4.083611631730168
monesti,ADV,Positive,2.7299746771154676
monipuolinen,ADJ,Positive,5.207108297486224
monipuolisesti,ADV,Positive,3.8454518945354037
monipuolistaa,VERB,Positive,2.604443795031609
monipuolisuus,NOUN,Positive,2.2230146883955846
monivärinen,ADJ,Negative,-3.899381942964142
moro,NOUN,Positive,2.5296760266296365
muistaminen,NOUN,Positive,2.3674045977307596
muisto,NOUN,Positive,2.1747595197883633
muistutus,NOUN,Negative,-2.4254507546317297
muka,ADV,Negative,-3.097062610803836
mukainen,ADJ,Positive,2.20317520195245
mukamas,ADV,Negative,-2.6623427456632927
mukava,ADJ,Positive,4.2465502028563735
mukavasti,ADV,Positive,3.917601680291239
mukavuus,NOUN,Positive,3.0519027720028298
mummi,NOUN,Positive,3.4180306708007273
mummo,NOUN,Positive,2.9523670984519157
munakas,NOUN,Positive,3.9523670984519157
munkki,NOUN,Positive,7.133696863166477
musiikki,NOUN,Positive,2.807977189116741
must,ADV,Positive,2.0194812943104528
mustikka,NOUN,Positive,2.2604893938142476
mustikkamehu,NOUN,Positive,3.083611631730168
mutkaton,ADJ,Positive,5.119745417783881
mutkattomasti,ADV,Positive,4.466940271281674
muumi,NOUN,Positive,2.0194812943104528
muutto,NOUN,Positive,2.3776729331845865
myödä,VERB,Positive,2.1369098578902173
myönteinen,ADJ,Positive,2.4345187935892962
myönteisesti,ADV,Positive,2.3674045977307596
mäntä,NOUN,Negative,-2.287947230881795
mättää,VERB,Negative,-2.793587278941545
mökki,NOUN,Positive,2.4907870132360417
naama,NOUN,Negative,-2.314419442242986
nainen,NOUN,Positive,2.341409389197815
naishenkilö,NOUN,Positive,2.7299746771154676
naistenpäivä,NOUN,Positive,3.083611631730168
nalle,NOUN,Positive,2.2970152698393616
napa,NOUN,Negative,-2.1769159184930507
napata,VERB,Positive,2.2604893938142476
napsahtaa,VERB,Positive,2.807977189116741
nautinnollinen,ADJ,Positive,2.0194812943104528
nautinto,NOUN,Positive,2.4669402712816737
nauttia,VERB,Positive,5.137478503708904
navigoida,VERB,Positive,2.6475125169234945
nega,NOUN,Positive,2.2604893938142476
negatiivi,NOUN,Positive,4.986314430375253
nenä,NOUN,Positive,2.083611631730168
neuvo,NOUN,Positive,2.198650139996385
niinku,ADV,Positive,2.2970152698393616
niinkuin,ADV,Positive,3.5814521524053795
niinkun,ADV,Positive,2.1450121763943115
nimikoida,VERB,Positive,2.2604893938142476
nimikointi,NOUN,Positive,3.2879701302363546
nimilappu,NOUN,Positive,3.4426927250349966
noh,INTJ,Negative,-2.4399503243268446
nojatuoli,NOUN,Positive,2.1450121763943115
noo,INTJ,Positive,2.0194812943104528
nopea,ADJ,Positive,3.5142459860600304
nopeahko,ADJ,Positive,3.58241748870161
nopeasti,ADV,Positive,2.0194812943104528
nopeus,NOUN,Positive,2.17672103612165
nopeuttaa,VERB,Positive,2.0194812943104528
nopsa,ADJ,Positive,4.647512516923495
normaalihintainen,ADJ,Negative,-2.2473052463844487
noteerata,VERB,Negative,-2.024912825048001
nousu,NOUN,Positive,4.490787013236042
nukkua,VERB,Positive,2.741379440387717
nuorekas,ADJ,Positive,3.2604893938142476
nuori,ADJ,Positive,3.2039058654478803
nuotio,NOUN,Positive,2.8819777705605176
nurkka,NOUN,Positive,2.807977189116741
nykyaikainen,ADJ,Positive,2.2230146883955846
nykyisin,ADV,Positive,2.9523670984519157
nykymaailma,NOUN,Negative,-2.4399503243268446
nähtävyys,NOUN,Positive,3.7299746771154676
näkymä,NOUN,Positive,4.126864829684052
näkyvillä,ADV,Positive,3.083611631730168
näkyä,VERB,Negative,-3.2473052463844487
näköala,NOUN,Positive,6.083611631730168
näkökulma,NOUN,Positive,2.0194812943104528
näkötorni,NOUN,Positive,4.466940271281674
nälkä,NOUN,Positive,4.05190277200283
näppärä,ADJ,Positive,3.083611631730168
näppärästi,ADV,Positive,3.5934726772106056
nätisti,ADV,Positive,2.5600496756731554
nätti,ADJ,Positive,2.0194812943104528
odotetusti,ADV,Positive,4.145012176394311
odotus,NOUN,Positive,2.545150799293817
oheinen,ADJ,Positive,2.4669402712816737
ohella,ADP,Positive,2.0194812943104528
oikea,ADJ,Positive,2.843689285836144
oikeanlainen,ADJ,Positive,2.7772803918938243
oikee,ADJ,Positive,2.0710115949505346
oivallinen,ADJ,Positive,3.1450121763943115
oja,NOUN,Positive,3.354465542023261
ojentaa,VERB,Positive,2.0194812943104528
oka,NOUN,Positive,3.3149371778366237
olematon,ADJ,Negative,-2.276451592043965
olka,NOUN,Negative,-3.527413165577184
olohuone,NOUN,Positive,3.1450121763943115
olut,NOUN,Positive,4.466940271281674
omainen,ADJ,Positive,2.4180306708007273
omanlainen,NOUN,Positive,2.1450121763943115
omatoiminen,ADJ,Positive,2.1450121763943115
omena,NOUN,Positive,2.0194812943104528
ongelmaton,ADJ,Positive,3.4180306708007273
onnellinen,ADJ,Positive,3.083611631730168
onnellisuus,NOUN,Negative,-2.4399503243268446
onneton,ADJ,Negative,-2.387482904432709
onnistua,VERB,Positive,2.1450121763943115
onnittelu,NOUN,Positive,2.083611631730168
opas,NOUN,Positive,2.9523670984519157
opaste,NOUN,Positive,3.0194812943104528
opastus,NOUN,Positive,4.442692725034997
optio,NOUN,Positive,2.3674045977307596
oranssi,ADJ,Negative,-2.024912825048001
osaaminen,NOUN,Positive,2.807977189116741
osaava,ADJ,Positive,3.346646037563962
osanen,NOUN,Positive,2.5373295991730718
osanotto,NOUN,Positive,3.917601680291239
osasto,NOUN,Positive,3.0678443158718514
ostella,VERB,Positive,2.6475125169234945
paahtimo,NOUN,Positive,2.6475125169234945
paikka,NOUN,Positive,2.21826115842495
paikkakunta,NOUN,Positive,2.0787784779942244
paistaa,VERB,Positive,2.8268362163680565
paisto,NOUN,Positive,2.2230146883955846
pakettimatka,NOUN,Positive,2.3674045977307596
palautus,NOUN,Negative,-2.761878419214207
palautuva,ADJ,Negative,-2.4399503243268446
paleltua,VERB,Negative,-2.761878419214207
paletti,NOUN,Positive,2.5600496756731554
paljastaa,VERB,Negative,-2.4399503243268446
palkita,VERB,Positive,2.807977189116741
palvella,VERB,Positive,2.1164430241975407
palvelu,NOUN,Positive,2.3674045977307596
palvelualtis,ADJ,Positive,3.7299746771154676
palvelualttius,NOUN,Positive,2.807977189116741
palveluhenkinen,ADJ,Positive,2.8819777705605176
palvelumuoto,NOUN,Positive,2.807977189116741
palvelus,NOUN,Positive,2.4669402712816737
palvelutaso,NOUN,Positive,2.3674045977307596
pamahtaa,VERB,Negative,-2.024912825048001
pankkisiirto,NOUN,Positive,2.0194812943104528
papu,NOUN,Positive,2.5600496756731554
papukaija,NOUN,Positive,2.2604893938142476
para,NOUN,Positive,3.791004110513027
parannella,VERB,Positive,2.0194812943104528
parannusehdotus,NOUN,Positive,3.0194812943104528
parantaa,VERB,Positive,2.360025067365162
paras,ADJ,Positive,4.505168324392553
parhain,ADJ,Positive,3.0678443158718514
parhaiten,ADV,Positive,2.8819777705605176
pariskunta,NOUN,Positive,3.9863144303752533
parkki,NOUN,Positive,4.466940271281674
parkkihalli,NOUN,Positive,3.3929396898378967
parkkimaksu,NOUN,Positive,2.1450121763943115
parkkipaikka,NOUN,Positive,3.2970152698393616
parveke,NOUN,Positive,3.9523670984519157
paska,ADJ,Negative,-4.899381942964142
pdf,NOUN,Negative,-2.7029847301606384
peitto,NOUN,Positive,3.2039058654478803
peittävä,ADJ,Negative,-3.024912825048001
pekoni,NOUN,Positive,3.083611631730168
pelastaa,VERB,Positive,3.0678443158718514
pelastua,VERB,Positive,3.3674045977307596
pelata,VERB,Positive,3.4141988092097004
pelittää,VERB,Positive,2.2121263722528486
pelko,ADJ,Positive,2.8819777705605176
pelleily,NOUN,Negative,-2.1769159184930507
pelätä,VERB,Positive,2.6475125169234945
penkki,NOUN,Positive,3.3844781110897006
perhe,NOUN,Positive,2.604443795031609
perheenjäsen,NOUN,Positive,2.1450121763943115
perhehotelli,NOUN,Positive,2.1450121763943115
perimä,NOUN,Negative,-2.761878419214207
perinteikäs,ADJ,Positive,2.1450121763943115
perinteinen,ADJ,Positive,2.0194812943104528
perintä,NOUN,Negative,-2.5774538480767797
peritty,ADJ,Negative,-2.4399503243268446
perjantai,NOUN,Positive,2.0194812943104528
perse,NOUN,Negative,-3.832267747105605
persoonallinen,ADJ,Positive,4.604443795031608
perus,NOUN,Positive,3.026749294774492
perustaa,VERB,Positive,3.0194812943104528
perustaso,NOUN,Positive,3.3149371778366237
perusteellinen,ADJ,Positive,2.0194812943104528
peruutettu,ADJ,Negative,-3.761878419214207
perätä,VERB,Negative,-2.761878419214207
pesukone,NOUN,Positive,2.0194812943104528
petos,NOUN,Negative,-3.2473052463844487
pettynyt,ADJ,Negative,-3.298530569739622
pettämätön,ADJ,Positive,2.0194812943104528
peukku,NOUN,Positive,4.260489393814248
pidin,NOUN,Positive,2.852831424901001
pielessä,ADV,Negative,-3.1403900424679367
pienehkö,ADJ,Positive,2.0519027720028298
piipahtaa,VERB,Positive,3.5142459860600304
piirakka,NOUN,Positive,3.689332692618122
piiras,NOUN,Positive,2.8819777705605176
pikkainen,ADJ,Positive,2.1450121763943115
pikkunen,ADJ,Positive,2.1450121763943115
pikkupurtava,NOUN,Positive,2.1450121763943115
pikkuraha,NOUN,Positive,2.0194812943104528
pila,ADJ,Negative,-2.2593780786850237
pilaantua,VERB,Negative,-2.6623427456632927
pioni,NOUN,Negative,-4.609875325769157
piristys,NOUN,Positive,3.2039058654478803
piristää,VERB,Positive,3.4669402712816737
pirteä,ADJ,Positive,3.604443795031609
pistäytyä,VERB,Positive,3.083611631730168
pitkähkö,ADJ,Positive,2.0194812943104528
pitkälti,ADV,Positive,2.0194812943104528
pituus,NOUN,Positive,2.124834294456681
pitää,AUX,Positive,2.6475125169234945
pizza,NOUN,Positive,3.1450121763943115
plussa,NOUN,Positive,3.1577072492426788
plussata,VERB,Positive,2.4180306708007273
pohjanoteeraus,NOUN,Negative,-3.4399503243268446
pohje,NOUN,Positive,3.1450121763943115
poikki,ADV,Negative,-3.024912825048001
poimia,VERB,Positive,2.1450121763943115
poliisi,NOUN,Negative,-2.4399503243268446
polkupyörä,NOUN,Positive,2.8819777705605176
pommittaa,VERB,Negative,-2.1769159184930507
poreallas,NOUN,Positive,3.0194812943104528
porkkana,NOUN,Positive,2.807977189116741
poro,NOUN,Positive,2.2604893938142476
porukka,NOUN,Positive,3.159962517860283
positiivinen,ADJ,Positive,3.7488337043667834
postilaatikko,NOUN,Positive,2.7490835000631724
postiluukku,NOUN,Positive,4.159962517860283
postiosoite,NOUN,Negative,-2.024912825048001
potkurikone,NOUN,Positive,2.1450121763943115
priima,ADJ,Positive,3.4669402712816737
printteri,NOUN,Negative,-2.761878419214207
proteiini,NOUN,Positive,2.3674045977307596
pudonnut,ADJ,Negative,-2.1180222294394824
puhdas,ADJ,Positive,3.1450121763943115
puisto,NOUN,Positive,3.7299746771154676
