Adidas,NOUN,Positive,2.807977189116741
pukeutua,VERB,Positive,2.9523670984519157
pukuhuone,NOUN,Positive,2.807977189116741
pulla,NOUN,Positive,5.341409389197815
pulma,NOUN,Positive,2.807977189116741
puolipäivä,NOUN,Negative,-2.4399503243268446
puoliso,NOUN,Positive,2.4669402712816737
puoti,NOUN,Positive,2.4669402712816737
puristaa,VERB,Positive,2.1450121763943115
purkka,NOUN,Positive,2.1450121763943115
purra,VERB,Positive,2.8819777705605176
puuro,NOUN,Positive,3.3674045977307596
puutalo,NOUN,Positive,3.3149371778366237
puutarha,NOUN,Positive,2.4669402712816737
puutos,NOUN,Positive,2.4669402712816737
pystyttää,VERB,Negative,-3.4399503243268446
pysähdys,NOUN,Positive,2.2604893938142476
pysähtyä,VERB,Positive,3.2604893938142476
pysäköinti,NOUN,Positive,4.490787013236042
pähkinä,NOUN,Positive,2.1450121763943115
pähkäillä,VERB,Positive,2.1450121763943115
päiväkahvi,NOUN,Positive,2.0194812943104528
päivätä,VERB,Negative,-2.761878419214207
pätevä,ADJ,Positive,3.0194812943104528
pääasiassa,ADV,Positive,3.2039058654478803
pääosin,ADV,Positive,3.689332692618122
pääruoka,NOUN,Positive,2.5600496756731554
pääsimme,VERB,Positive,3.8819777705605176
pääsivät,VERB,Positive,2.6475125169234945
pääsy,NOUN,Positive,2.689332692618122
päättyä,VERB,Positive,2.5373295991730718
päätös,NOUN,Positive,2.5296760266296365
pöydätä,VERB,Positive,5.002993171521884
pöytä,NOUN,Positive,3.6368652727239863
pöytävaraus,NOUN,Positive,2.3674045977307596
rahastus,NOUN,Negative,-2.2334994468594185
rahatilanne,NOUN,Positive,2.1450121763943115
raikas,ADJ,Positive,3.9863144303752533
raivostuttava,ADJ,Negative,-3.024912825048001
rajallinen,ADJ,Positive,2.1450121763943115
rajoittaa,VERB,Positive,2.1450121763943115
rakeinen,ADJ,Negative,-3.609875325769157
rakennus,NOUN,Positive,5.083611631730168
ranta,NOUN,Positive,4.174759519788363
rapea,ADJ,Positive,2.2604893938142476
rasva,NOUN,Positive,2.0194812943104528
rasvata,VERB,Positive,2.8454518945354037
ratkaisu,NOUN,Positive,2.1649117338320165
rauha,NOUN,Positive,4.454867438981099
rauhallinen,ADJ,Positive,4.496687614675726
rauhoittaa,VERB,Positive,2.807977189116741
rauma,NOUN,Positive,4.145012176394311
rauta,NOUN,Positive,2.2604893938142476
rautatieasema,NOUN,Positive,2.1450121763943115
ravintola,NOUN,Positive,7.304883513172701
reaaliaika,NOUN,Positive,2.0194812943104528
reagointi,NOUN,Positive,3.917601680291239
regatta,NOUN,Positive,3.7299746771154676
reipas,ADJ,Positive,3.1450121763943115
reitti,NOUN,Positive,2.3674045977307596
reittilento,NOUN,Positive,2.4669402712816737
reklamoida,VERB,Negative,-2.609875325769157
remontoida,VERB,Positive,3.3674045977307596
rento,ADJ,Positive,4.749874234553173
rentouttaa,VERB,Positive,4.019481294310452
rentoutua,VERB,Positive,3.6475125169234945
repiä,VERB,Negative,-2.333035120410333
resori,NOUN,Positive,2.5600496756731554
respa,NOUN,Positive,4.145012176394311
retki,NOUN,Positive,3.0194812943104528
retro,NOUN,Positive,2.9523670984519157
riippua,VERB,Positive,2.1277341849624762
riittävä,ADJ,Positive,2.643039040344187
riittävästi,ADV,Positive,3.3674045977307596
rikkinäinen,ADJ,Negative,-2.1678707788900438
rikkoa,VERB,Negative,-2.1769159184930507
rikkonainen,ADJ,Negative,-4.247305246384449
rikollinen,ADJ,Negative,-2.761878419214207
rikosilmoitus,NOUN,Negative,-4.761878419214207
ripeä,ADJ,Positive,3.712696685683632
ripeästi,ADV,Positive,4.1649117338320165
ristiriitainen,ADJ,Negative,-2.6623427456632927
robotti,NOUN,Negative,-4.024912825048001
rock,NOUN,Positive,2.0194812943104528
rohkeasti,ADV,Positive,2.3674045977307596
romanttinen,ADJ,Positive,3.2604893938142476
roskaposti,NOUN,Negative,-2.102915337049274
ruisleipä,NOUN,Positive,2.2604893938142476
rumba,NOUN,Negative,-3.1769159184930507
runko,NOUN,Negative,-2.024912825048001
runsaasti,ADV,Positive,2.5499960110092323
runsas,ADJ,Positive,3.5924711533655325
runsaus,NOUN,Positive,2.6475125169234945
ruoka,NOUN,Positive,3.9930090829492615
ruokailu,NOUN,Positive,4.442692725034997
ruokajuoma,NOUN,Positive,2.1450121763943115
ruokalista,NOUN,Positive,2.7299746771154676
ruokapaikka,NOUN,Positive,2.0194812943104528
ruokatarjoilu,NOUN,Positive,2.1450121763943115
rutiini,NOUN,Positive,2.3674045977307596
ruuhkainen,ADJ,Positive,3.0519027720028298
ruukkukukka,NOUN,Positive,2.2604893938142476
ryhmitellä,VERB,Positive,2.2604893938142476
ryhmä,NOUN,Positive,2.0710115949505346
räätälöidä,VERB,Positive,2.5600496756731554
saakka,ADV,Positive,2.275210899521013
saapua,VERB,Negative,-2.024912825048001
saatana,NOUN,Negative,-3.761878419214207
saatava,NOUN,Negative,-2.1769159184930507
saatavuus,NOUN,Positive,2.000622267059137
saati,SCONJ,Negative,-2.357488164134872
saatto,NOUN,Positive,2.1450121763943115
saippua,NOUN,Positive,2.2604893938142476
sairaala,NOUN,Positive,2.9974549879804537
salaatti,NOUN,Positive,6.196674296216804
salaattiannos,NOUN,Positive,2.0194812943104528
salaattibaari,NOUN,Positive,2.0194812943104528
salamannopea,ADJ,Positive,2.0194812943104528
salata,VERB,Negative,-2.761878419214207
sali,NOUN,Positive,4.232475017644651
samankaltainen,ADJ,Positive,2.3674045977307596
samoin,ADV,Positive,2.3674045977307596
sanottava,ADJ,Positive,4.392939689837897
sauna,NOUN,Positive,6.472939011903117
saunaosasto,NOUN,Positive,3.5142459860600304
saunoa,VERB,Positive,2.2604893938142476
savo,NOUN,Positive,2.1450121763943115
seinä,NOUN,Positive,2.152066933928262
sekunda,ADJ,Negative,-3.024912825048001
sekä,CONJ,Positive,2.3096594790915845
selaaminen,NOUN,Positive,3.3149371778366237
selata,VERB,Positive,2.3149371778366237
selittyä,VERB,Negative,-2.2054850706898215
seljetä,VERB,Positive,5.374816987940814
selkeys,NOUN,Positive,4.174759519788363
selkeä,ADJ,Positive,2.5600496756731554
selkänoja,NOUN,Positive,2.1450121763943115
sellainen,ADJ,Positive,2.1157343838720655
selostus,NOUN,Positive,2.1450121763943115
semmonen,ADJ,Positive,2.9523670984519157
serenadi,NOUN,Negative,-4.247305246384449
seuraava,ADJ,Negative,-2.1180222294394824
seurue,NOUN,Positive,2.4669402712816737
shampoo,NOUN,Positive,2.7299746771154676
shoppailla,VERB,Positive,3.689332692618122
shoppailu,NOUN,Positive,3.668574132451324
siedettävä,ADJ,Positive,2.7299746771154676
siipi,NOUN,Positive,3.2039058654478803
siirtyminen,NOUN,Positive,2.3149371778366237
siirtymä,NOUN,Positive,2.1450121763943115
siirtyvä,ADJ,Positive,2.1450121763943115
siisteys,NOUN,Positive,3.4180306708007273
siisti,ADJ,Positive,6.766250063507018
siististi,ADV,Positive,3.8454518945354037
siivooja,NOUN,Positive,3.2604893938142476
siivota,VERB,Positive,2.6475125169234945
sijainti,NOUN,Positive,5.4130472632864715
sijaita,VERB,Positive,2.836174080947393
sijoittaa,VERB,Positive,2.0194812943104528
sijoittua,VERB,Positive,2.5600496756731554
siksi,ADP,Negative,-2.761878419214207
sillon,ADV,Positive,2.0194812943104528
simppeli,ADJ,Positive,4.647512516923495
sisustaa,VERB,Positive,4.863830423850258
sisustus,NOUN,Positive,4.977902190559053
sisäpiha,NOUN,Positive,3.8454518945354037
sisätila,NOUN,Positive,3.1146385273507926
sisäänkirjautua,VERB,Positive,2.807977189116741
sivu,NOUN,Positive,3.2039058654478803
sivusta,NOUN,Positive,2.000622267059137
skandinaavinen,ADJ,Positive,2.0194812943104528
skeitti,NOUN,Positive,2.2604893938142476
skeptinen,ADJ,Positive,2.4669402712816737
smoothie,NOUN,Positive,2.9523670984519157
so,NOUN,Positive,2.1450121763943115
sohva,NOUN,Positive,4.689332692618121
soittopyyntö,NOUN,Negative,-2.8549878236056885
sopuhinta,NOUN,Positive,2.807977189116741
sopuhintainen,ADJ,Positive,2.0194812943104528
sorry,INTJ,Negative,-2.024912825048001
sovitin,NOUN,Positive,2.2604893938142476
spoileri,NOUN,Negative,-4.247305246384449
stop,NOUN,Positive,2.3674045977307596
stuertti,NOUN,Positive,2.0194812943104528
suhde,NOUN,Positive,3.2834262050914065
suht,ADV,Positive,3.2530719222517646
suhteellinen,ADJ,Positive,4.213491914277078
suhteuttaa,VERB,Positive,2.0194812943104528
suhtkoht,ADV,Positive,2.1450121763943115
suihku,NOUN,Positive,5.067844315871851
suihkutila,NOUN,Positive,2.2604893938142476
sujua,VERB,Positive,4.881309701532192
sukka,NOUN,Positive,2.3400281587994542
suklaakakku,NOUN,Positive,3.0194812943104528
sukunimi,NOUN,Negative,-2.0773802449421366
sulaa,VERB,Positive,2.9863144303752533
suljin,NOUN,Negative,-2.024912825048001
suloinen,ADJ,Positive,2.5600496756731554
sumea,ADJ,Negative,-3.4399503243268446
sunnuntaiaamu,NOUN,Positive,2.0194812943104528
suojapaperi,NOUN,Negative,-4.247305246384449
suojaus,NOUN,Positive,2.1450121763943115
suolainen,ADJ,Positive,4.215401504285709
suonikohju,NOUN,Positive,2.0194812943104528
suoraan,ADV,Negative,-2.4399503243268446
suosia,VERB,Positive,3.1084863003691976
suosikki,NOUN,Positive,5.502564181012395
suositella,VERB,Positive,2.5745201584814885
suostua,VERB,Negative,-2.5774538480767797
super,NOUN,Positive,4.58795567224304
suppea,ADJ,Positive,3.0411763654097714
surffailla,VERB,Positive,2.1450121763943115
surffata,VERB,Positive,2.0194812943104528
surkea,ADJ,Negative,-3.5165716059297574
surkeasti,ADV,Negative,-4.247305246384449
suru,NOUN,Positive,2.005609119728895
surutalo,NOUN,Positive,2.2604893938142476
suttuinen,ADJ,Negative,-2.761878419214207
suunnata,VERB,Positive,2.0625500162023385
suunnattomasti,ADV,Negative,-2.024912825048001
suunnistaa,VERB,Positive,2.0194812943104528
suunta,NOUN,Positive,2.3674045977307596
suuntautua,VERB,Positive,2.1450121763943115
suurennos,NOUN,Positive,2.9523670984519157
suurkiitos,NOUN,Positive,2.604443795031609
suussasulava,ADJ,Positive,2.7299746771154676
sviitti,NOUN,Positive,3.9863144303752533
sympaattinen,ADJ,Positive,3.6475125169234945
syntymäpäiväonnittelu,NOUN,Positive,2.0194812943104528
syvä,ADJ,Negative,-2.067981546939887
syödä,VERB,Positive,4.7936693524328575
syöttötuoli,NOUN,Positive,2.1450121763943115
säiliö,NOUN,Negative,-2.1769159184930507
sämpylä,NOUN,Positive,3.3674045977307596
sänky,NOUN,Positive,3.508416907257833
sää,NOUN,Positive,2.3674045977307596
säännöllisesti,ADV,Positive,3.3149371778366237
sääri,NOUN,Positive,2.807977189116741
säästävä,ADJ,Positive,2.0194812943104528
säästää,VERB,Positive,2.0194812943104528
söpö,ADJ,Positive,3.2604893938142476
taattu,ADJ,Positive,3.807977189116741
tahti,NOUN,Positive,2.3149371778366237
taika,NOUN,Positive,2.5600496756731554
taivaallinen,ADJ,Positive,2.5142459860600304
takaavat,VERB,Positive,2.0194812943104528
takku,NOUN,Positive,2.6475125169234945
tamperelainen,ADJ,Positive,2.2604893938142476
tapahtuma,NOUN,Positive,2.3747465730719273
tapetoida,VERB,Positive,2.9523670984519157
tapetointi,NOUN,Positive,2.9523670984519157
tapetti,NOUN,Positive,2.739657230512807
tappio,NOUN,Negative,-2.8549878236056885
tarjoilija,NOUN,Positive,5.314937177836624
tarjoilla,VERB,Positive,4.986314430375253
tarjoilu,NOUN,Positive,5.442692725034997
tarjolla,ADV,Positive,3.4141988092097004
tarjonta,NOUN,Positive,3.387868700290475
tarjous,NOUN,Positive,2.5600496756731554
tarkennus,NOUN,Positive,2.5600496756731554
tarpeellinen,ADJ,Positive,2.7927104324634304
tarpeen,ADV,Positive,2.2825157001442467
tarve,NOUN,Positive,2.1349585117303884
tarvike,NOUN,Positive,2.615902910406673
tarvis,ADV,Positive,2.4669402712816737
tarvita,AUX,Positive,2.2046455194199335
tasainen,ADJ,Positive,2.9863144303752533
taso,NOUN,Positive,2.2660275773556777
tasokas,ADJ,Positive,3.4669402712816737
tau,NOUN,Positive,2.2604893938142476
taulukko,NOUN,Positive,2.9105469227572884
tavanomainen,ADJ,Positive,2.4669402712816737
tavaratalo,NOUN,Positive,2.6475125169234945
tee,NOUN,Negative,-2.067981546939887
teema,NOUN,Positive,2.0194812943104528
tehokas,ADJ,Positive,3.971863274077713
tehokkaasti,ADV,Positive,2.9863144303752533
teknisesti,ADV,Positive,2.3674045977307596
teko,NOUN,Positive,2.3326391795700827
terassi,NOUN,Positive,6.3082425252626155
tervehtiä,VERB,Positive,2.5600496756731554
tervetullut,ADJ,Positive,2.8330681700795712
testata,VERB,Positive,2.2849424375387866
tiedotus,NOUN,Positive,2.7888683661690363
tiivis,ADJ,Positive,3.5142459860600304
tiketti,NOUN,Negative,-2.761878419214207
tikku,NOUN,Positive,2.807977189116741
tilata,VERB,Negative,-3.024912825048001
tilava,ADJ,Positive,6.301516662074302
tiliote,NOUN,Negative,-3.4399503243268446
tilittää,VERB,Negative,-3.024912825048001
tiski,NOUN,Positive,2.2121263722528486
tismalleen,ADV,Positive,2.2604893938142476
todentua,VERB,Positive,2.8819777705605176
todiste,NOUN,Negative,-4.247305246384449
tohveli,NOUN,Positive,2.1450121763943115
toimeksianto,NOUN,Positive,2.3674045977307596
toimi,NOUN,Positive,2.643220056033369
toimia,VERB,Positive,2.6475125169234945
toimimaton,ADJ,Negative,-4.761878419214207
toiminto,NOUN,Positive,2.1450121763943115
toimitus,NOUN,Positive,2.4244570694872127
toiste,NOUN,Positive,2.1146385273507926
toive,NOUN,Positive,3.4467623893440433
toivo,NOUN,Positive,2.083611631730168
toivomus,NOUN,Positive,2.5897970190672073
toivottaa,VERB,Positive,2.604443795031609
toivotunlainen,ADJ,Positive,2.3674045977307596
tomaatti,NOUN,Positive,2.2604893938142476
top,INTJ,Positive,2.3674045977307596
tora,NOUN,Positive,4.881977770560518
torni,NOUN,Positive,4.274295193339278
torttu,NOUN,Positive,2.5600496756731554
tosi,NOUN,Positive,2.2699989532328417
tosiasia,NOUN,Negative,-3.024912825048001
tosin,ADV,Positive,2.1450121763943115
tossu,NOUN,Positive,3.2604893938142476
tottua,VERB,Positive,2.3255844220361324
totuus,NOUN,Negative,-2.4399503243268446
touhu,NOUN,Negative,-2.5867917126561157
treffi,NOUN,Positive,2.3674045977307596
trendi,NOUN,Positive,2.3674045977307596
trendikäs,ADJ,Positive,3.083611631730168
tuhlata,VERB,Negative,-2.1769159184930507
tukisukka,NOUN,Positive,3.1055820315657736
tulevaisuus,NOUN,Positive,2.1450121763943115
tuliainen,NOUN,Positive,2.2604893938142476
tulla,VERB,Negative,-2.2473052463844487
tumpelo,NOUN,Positive,2.7299746771154676
tungos,NOUN,Positive,2.8819777705605176
tunkkainen,ADJ,Positive,2.0194812943104528
tunnelma,NOUN,Positive,5.139994101627686
tunnelmallinen,ADJ,Positive,5.872932630957511
tunnusluku,NOUN,Negative,-4.439950324326845
tunnustaa,VERB,Negative,-2.1769159184930507
tuntuinen,ADJ,Positive,3.7299746771154676
tuntuma,NOUN,Positive,2.807977189116741
tuoksu,NOUN,Positive,3.917601680291239
tuoksuinen,ADJ,Positive,2.0194812943104528
tuomiokirkko,NOUN,Positive,2.5600496756731554
tuore,ADJ,Positive,3.7232800245414595
tuote,NOUN,Positive,2.4828818151506953
tuotekuva,NOUN,Positive,2.519407691175809
tuotemerkki,NOUN,Positive,2.769503041302105
tuoteseloste,NOUN,Positive,3.4180306708007273
tuotevalikoima,NOUN,Positive,4.685204806995445
tupa,NOUN,Positive,2.3674045977307596
tupata,VERB,Positive,3.083611631730168
turisti,NOUN,Positive,3.3149371778366237
turistiluokka,NOUN,Positive,3.3674045977307596
turku,NOUN,Positive,3.343792040508809
turvallinen,ADJ,Positive,4.103081495928393
turvottaa,VERB,Positive,2.5600496756731554
tuttavuus,NOUN,Positive,3.9523670984519157
tuttu,ADJ,Positive,2.2519273803108235
tutustua,VERB,Positive,3.341409389197815
tuuli,NOUN,Positive,2.1043701918969657
tykätä,VERB,Positive,2.5161063280855585
tylsä,ADJ,Positive,2.4345187935892962
tylysti,ADV,Negative,-3.024912825048001
tyylikkäästi,ADV,Positive,3.807977189116741
tyylikäs,ADJ,Positive,3.5142459860600304
tyyny,NOUN,Positive,4.384478111089701
tyyris,ADJ,Positive,2.9523670984519157
tyytymätön,ADJ,Negative,-4.39414663471372
tyytyväinen,ADJ,Positive,3.6030596492467546
työnantaja,NOUN,Positive,2.0194812943104528
tänään,ADV,Negative,-2.019841835500579
täsmälleen,ADV,Positive,2.4426927250349966
täsmällinen,ADJ,Positive,5.668574132451324
täsmällisesti,ADV,Positive,4.749874234553173
täydellinen,ADJ,Positive,3.6552069087134953
täydellisesti,ADV,Positive,4.083611631730168
täydellistää,VERB,Positive,2.0194812943104528
täydellisyys,NOUN,Positive,2.3674045977307596
täydentää,VERB,Positive,2.807977189116741
täys,ADV,Positive,3.2604893938142476
täyte,NOUN,Positive,2.083611631730168
törkeä,ADJ,Negative,-2.5139509057706215
tötterö,NOUN,Negative,-2.1769159184930507
uhata,VERB,Negative,-2.024912825048001
uhkailla,VERB,Negative,-2.1769159184930507
uida,VERB,Positive,2.184540540580949
uinti,NOUN,Positive,2.4669402712816737
ukko,NOUN,Positive,2.2604893938142476
ulkoilu,NOUN,Positive,3.6475125169234945
ulkona,ADV,Positive,3.129905284004103
uloskirjautua,VERB,Positive,2.3674045977307596
umpi,NOUN,Negative,-2.1769159184930507
unelma,NOUN,Positive,2.8819777705605176
uni,NOUN,Positive,3.1747595197883633
uniikki,ADJ,Positive,2.7299746771154676
unohdettu,ADJ,Negative,-2.1769159184930507
upea,ADJ,Positive,4.673791841722344
upeasti,ADV,Positive,4.174759519788363
urheilu,NOUN,Positive,2.5600496756731554
useimmiten,ADV,Positive,2.4669402712816737
uudehko,ADJ,Positive,3.2039058654478803
uurna,NOUN,Negative,-4.247305246384449
uutuus,NOUN,Positive,2.6475125169234945
vaa,ADV,Positive,2.2604893938142476
vaadin,NOUN,Negative,-3.024912825048001
vaaleanpunainen,ADJ,Negative,-2.333035120410333
vaari,NOUN,Positive,2.0194812943104528
vaate,NOUN,Positive,2.600796018016464
vaatekauppa,NOUN,Positive,2.0194812943104528
vaihtoehto,NOUN,Positive,2.419806295690579
vaikeaselkoinen,ADJ,Negative,-2.024912825048001
vaivaton,ADJ,Positive,5.76081208103806
vaivattomasti,ADV,Positive,5.171074472980507
vakava,ADJ,Negative,-2.609875325769157
vakio,ADJ,Positive,2.0194812943104528
vakioasiakas,NOUN,Positive,2.3674045977307596
vakuutusyhtiö,NOUN,Negative,-2.761878419214207
valaistua,VERB,Positive,2.1450121763943115
valehdella,VERB,Negative,-3.2054850706898215
valikoida,VERB,Positive,5.370621310414302
valikoima,NOUN,Positive,3.9254000508516462
valin,NOUN,Positive,2.9863144303752533
valinnanvara,NOUN,Positive,3.6615877021352174
valinta,NOUN,Positive,2.134364932194803
valitella,VERB,Negative,-2.1769159184930507
valitettava,ADJ,Positive,3.21826115842495
valittaa,VERB,Positive,3.1372348258025924
valmistaja,NOUN,Negative,-2.1769159184930507
valottua,VERB,Negative,-2.761878419214207
valtava,ADJ,Positive,2.083611631730168
valuutta,NOUN,Positive,4.20390586544788
vanhahtaa,VERB,Positive,2.2604893938142476
vanhus,NOUN,Positive,2.807977189116741
vappu,NOUN,Positive,2.0194812943104528
varaaminen,NOUN,Positive,2.955798003852189
varmasti,ADV,Positive,2.4685423758781755
varrella,ADV,Positive,2.8819777705605176
varsi,NOUN,Positive,2.352607595802679
varteenotettava,ADJ,Positive,2.0194812943104528
varustella,VERB,Positive,3.4180306708007273
varustelu,NOUN,Positive,3.0194812943104528
vastaaja,NOUN,Negative,-2.6623427456632927
vastaanottaja,NOUN,Negative,-2.1769159184930507
vastaanotto,NOUN,Positive,2.621825873259845
vastaanottovirkailija,NOUN,Positive,2.1450121763943115
vastapäätä,ADV,Positive,2.1450121763943115
vastata,VERB,Positive,2.1450121763943115
vastaus,NOUN,Negative,-3.761878419214207
vastuu,NOUN,Negative,-2.369560996435447
vatsa,NOUN,Positive,2.2604893938142476
vau,INTJ,Positive,2.1450121763943115
vedenkeitin,NOUN,Positive,2.3674045977307596
vedota,VERB,Negative,-3.2054850706898215
vedätys,NOUN,Negative,-4.609875325769157
vegaani,NOUN,Positive,2.3674045977307596
verho,NOUN,Positive,3.4669402712816737
verkosto,NOUN,Positive,2.3674045977307596
vero,NOUN,Positive,2.168858918348679
verotus,NOUN,Positive,2.2604893938142476
verta,NOUN,Positive,2.0194812943104528
vertailla,VERB,Positive,5.926371889918971
vertailu,NOUN,Positive,4.7399587656880895
vesi,NOUN,Positive,2.269707923843626
vesiliukumäki,NOUN,Positive,2.3674045977307596
vessa,NOUN,Positive,4.589797019067207
viallinen,ADJ,Negative,-2.1403900424679367
viehättävä,ADJ,Positive,4.05190277200283
vierailla,VERB,Positive,2.083611631730168
vierailu,NOUN,Positive,3.8577302243138405
vierekkäin,ADV,Positive,2.3674045977307596
vierekkäinen,ADJ,Positive,2.0194812943104528
vieressä,ADV,Positive,3.2154015042857096
viettää,VERB,Positive,3.4548674389810987
vihje,NOUN,Positive,2.0194812943104528
viidakko,NOUN,Positive,2.2604893938142476
viihde,NOUN,Positive,4.418030670800728
viihtyisä,ADJ,Positive,7.079685928516368
viihtyä,VERB,Positive,4.863830423850258
viikko,NOUN,Negative,-2.287947230881795
viikonloppumatka,NOUN,Positive,2.3674045977307596
viileä,ADJ,Positive,3.4180306708007273
viini,NOUN,Positive,3.2604893938142476
viinit,NOUN,Positive,2.0194812943104528
viis,ADV,Positive,2.2604893938142476
viivästyminen,NOUN,Negative,-2.024912825048001
viivästyskorko,NOUN,Negative,-3.4399503243268446
vilkas,ADJ,Positive,2.9523670984519157
vilpittömästi,ADV,Positive,3.2039058654478803
viltti,NOUN,Positive,2.0194812943104528
vinkki,NOUN,Positive,2.8577302243138405
virheetön,ADJ,Positive,3.2418737156469004
virkkaa,VERB,Negative,-3.2473052463844487
virvoke,NOUN,Positive,2.2604893938142476
visiitti,NOUN,Positive,3.5142459860600304
vitriini,NOUN,Positive,3.807977189116741
vittu,NOUN,Negative,-2.7029847301606384
vituttaa,VERB,Negative,-3.761878419214207
vohveli,NOUN,Positive,4.881977770560518
voi,NOUN,Positive,3.401351929654097
voileipä,NOUN,Positive,3.1450121763943115
voimakas,ADJ,Positive,2.2039058654478803
vuori,NOUN,Positive,2.1450121763943115
vuosikymmen,NOUN,Positive,2.4669402712816737
vyötärö,NOUN,Positive,2.0194812943104528
vähennys,NOUN,Positive,2.4669402712816737
vähä,ADJ,Positive,2.2155955583637326
vähän,ADV,Positive,2.6475125169234945
väittää,VERB,Negative,-2.5732168551903087
väki,NOUN,Positive,2.4180306708007273
välimatka,NOUN,Positive,2.4180306708007273
välinpitämättömyys,NOUN,Negative,-2.761878419214207
välipala,NOUN,Positive,3.2039058654478803
välittävä,ADJ,Positive,2.5600496756731554
välttämätön,ADJ,Positive,2.5600496756731554
välttävä,ADJ,Negative,-2.287947230881795
väärinkäyttö,NOUN,Negative,-4.024912825048001
väärinymmärrys,NOUN,Negative,-2.761878419214207
väärti,ADJ,Positive,2.6475125169234945
väärtti,ADJ,Positive,2.2604893938142476
väärä,ADJ,Negative,-2.10904816030822
vääränlainen,ADJ,Negative,-2.287947230881795
wanha,ADJ,Positive,2.0194812943104528
wc,NOUN,Positive,2.5600496756731554
ydin,NOUN,Positive,3.5142459860600304
ydinkeskusta,NOUN,Positive,2.807977189116741
yhdistyä,VERB,Negative,-2.1769159184930507
yhdysvallat,NOUN,Positive,2.7299746771154676
yhteensopiva,ADJ,Negative,-2.4399503243268446
yhteinen,ADJ,Positive,2.1450121763943115
yhä,ADV,Negative,-2.3785497796627015
ykkönen,NOUN,Positive,2.120764630147634
yksilöllinen,ADJ,Positive,3.6475125169234945
yksinkertainen,ADJ,Positive,2.8257336599208984
yksinkertaistaa,VERB,Positive,4.152506712941236
yksipuolinen,ADJ,Negative,-2.024912825048001
yksittäinen,ADJ,Positive,2.1450121763943115
yksityiskohta,NOUN,Positive,4.969440611810857
yleisesti,ADV,Positive,2.807977189116741
ylellinen,ADJ,Positive,2.9523670984519157
ylihinnoitella,VERB,Positive,3.1450121763943115
ylin,ADJ,Positive,3.917601680291239
ylittää,VERB,Positive,3.278867923129102
yllä,ADV,Positive,2.6475125169234945
yllättynyt,ADJ,Positive,4.012908640386966
yllättävä,ADJ,Positive,2.8432742412300334
yllättää,VERB,Positive,2.2230146883955846
yläkerta,NOUN,Positive,3.769503041302105
ymmällä,ADV,Negative,-2.4399503243268446
ympäri,ADV,Positive,4.537329599173072
ympäripyöreä,ADJ,Negative,-2.761878419214207
ympäristö,NOUN,Positive,4.560049675673155
ystävällinen,ADJ,Positive,4.128975213031166
ystävällisesti,ADV,Positive,2.7199210124515445
ystävällisyys,NOUN,Positive,2.6475125169234945
yö,NOUN,Positive,2.8565070830443995
yökerho,NOUN,Positive,2.1450121763943115
yölento,NOUN,Positive,3.1450121763943115
yöpyjä,NOUN,Positive,2.1450121763943115
yöpyminen,NOUN,Positive,2.863830423850258
yöpyä,VERB,Positive,6.043865452937411
yöuni,NOUN,Positive,3.2039058654478803
äidinkieli,NOUN,Positive,2.4669402712816737
äitienpäiväruusu,NOUN,Negative,-2.1769159184930507
äly,NOUN,Positive,2.4669402712816737
ärrä,NOUN,Positive,2.2604893938142476
äänenvaimennin,NOUN,Negative,-2.6623427456632927
ääni,NOUN,Positive,2.4508206059183966
äänieristys,NOUN,Positive,2.807977189116741
äärellä,ADV,Positive,4.314937177836624
